"species","stat.abund_max","stat.no_sites_abund_max","stat.no_sites_abund","stat.no_sites_abund_over25","stat.abund_median","stat.abund_mean","stat.no_sites_recorded","SELECTION"
14908,5,1,1331,0,1,1.32682193839219,7682,"all"
17589,2,40,166,0,1,1.24096385542169,1047,"all"
2419,2,18,107,0,1,1.16822429906542,885,"all"
14722,3,6,84,0,1,1.32142857142857,485,"all"
8595,4,2,468,0,1,1.32051282051282,3294,"all"
17750,1,1,1,0,1,1,70,"all"
5572,3,1,55,0,1,1.27272727272727,1452,"all"
5573,NA,NA,NA,NA,NA,NA,3,"all"
13081,3,2,313,0,1,1.22364217252396,3985,"all"
3244,2,1,6,0,1,1.16666666666667,76,"all"
12845,5,4,477,0,1,1.23689727463312,4018,"all"
17343,2,18,143,0,1,1.12587412587413,898,"all"
17798,1,1,1,0,1,1,8,"all"
3340,2,3,6,0,1.5,1.5,17,"all"
14085,NA,NA,NA,NA,NA,NA,1,"all"
13804,4,1,40,0,1,1.25,272,"all"
11151,1,16,16,0,1,1,80,"all"
13562,2,13,45,0,1,1.28888888888889,185,"all"
4676,5,2,820,0,1,1.29878048780488,9447,"all"
14375,4,4,82,0,1,1.26829268292683,1377,"all"
15187,2,6,21,0,1,1.28571428571429,254,"all"
17387,2,2,8,0,1,1.25,51,"all"
7916,3,1,61,0,1,1.31147540983607,432,"all"
13218,4,1,31,0,2,1.80645161290323,534,"all"
13355,4,2,37,0,1,1.64864864864865,812,"all"
2431,4,1,20,0,2,1.95,562,"all"
16931,4,4,240,0,1,1.22083333333333,4213,"all"
6198,2,9,53,0,1,1.16981132075472,588,"all"
5174,1,1,1,0,1,1,168,"all"
2504,3,15,291,0,1,1.39862542955326,1831,"all"
5464,2,3,19,0,1,1.15789473684211,653,"all"
8238,3,1,19,0,1,1.26315789473684,845,"all"
8413,NA,NA,NA,NA,NA,NA,15,"all"
5254,NA,NA,NA,NA,NA,NA,1,"all"
3657,5,12,243,0,2,2.07407407407407,1171,"all"
6190,5,3,95,0,2,1.98947368421053,720,"all"
6777,NA,NA,NA,NA,NA,NA,11,"all"
6681,NA,NA,NA,NA,NA,NA,7,"all"
215,NA,NA,NA,NA,NA,NA,10,"all"
5941,2,4,10,0,1,1.4,113,"all"
1978,2,2,2,0,2,2,12,"all"
8856,5,5,46,0,3,2.8695652173913,664,"all"
3715,5,4,242,0,1,1.59090909090909,4242,"all"
6101,3,1,11,0,1,1.18181818181818,86,"all"
6941,4,2,37,0,1,1.64864864864865,120,"all"
6389,1,8,8,0,1,1,94,"all"
3310,2,3,9,0,1,1.33333333333333,32,"all"
11415,5,1,1000,0,1,1.313,7277,"all"
4117,1,1,1,0,1,1,42,"all"
16701,5,1,158,0,1,1.90506329113924,1778,"all"
10865,NA,NA,NA,NA,NA,NA,21,"all"
5256,5,2,20,0,2,2.2,504,"all"
1589,NA,NA,NA,NA,NA,NA,4,"all"
5883,NA,NA,NA,NA,NA,NA,9,"all"
7759,1,7,7,0,1,1,241,"all"
12800,NA,NA,NA,NA,NA,NA,6,"all"
8501,2,3,5,0,2,1.6,155,"all"
7347,3,3,53,0,1,1.50943396226415,337,"all"
7414,1,2,2,0,1,1,121,"all"
564,1,1,1,0,1,1,37,"all"
2957,3,2,24,0,1,1.20833333333333,368,"all"
8547,NA,NA,NA,NA,NA,NA,4,"all"
12049,NA,NA,NA,NA,NA,NA,9,"all"
40521,3,2,30,0,1,1.26666666666667,171,"all"
6333,4,1,33,0,1,1.39393939393939,303,"all"
12651,2,2,29,0,1,1.06896551724138,290,"all"
13519,4,2,63,0,1,1.57142857142857,792,"all"
13681,NA,NA,NA,NA,NA,NA,73,"all"
11769,3,1,52,0,1,1.21153846153846,265,"all"
4651,2,1,1,0,2,2,61,"all"
13872,3,3,558,0,1,1.12186379928315,6342,"all"
15789,1,3,3,0,1,1,51,"all"
8331,5,5,174,0,1,1.96551724137931,2805,"all"
4207,5,1,57,0,1,1.71929824561404,341,"all"
12511,2,2,2,0,2,2,585,"all"
2083,5,1,68,0,2,1.89705882352941,79,"all"
7683,4,1,19,0,1,1.42105263157895,464,"all"
1185,3,3,171,0,1,1.23976608187134,3057,"all"
786,2,6,29,0,1,1.20689655172414,1127,"all"
9963,2,4,7,0,2,1.57142857142857,79,"all"
13967,5,1,510,0,2,1.72156862745098,3344,"all"
12078,2,1,16,0,1,1.0625,468,"all"
17737,4,1,24,0,1,1.5,188,"all"
13904,1,1,1,0,1,1,34,"all"
7797,1,2,2,0,1,1,55,"all"
15695,3,2,18,0,1,1.5,675,"all"
10328,5,5,120,0,1,1.94166666666667,3382,"all"
10623,4,2,44,0,2,2.18181818181818,227,"all"
5012,3,4,54,0,1,1.42592592592593,281,"all"
14894,4,2,326,0,1,1.47546012269939,1759,"all"
4654,NA,NA,NA,NA,NA,NA,16,"all"
16368,1,1,1,0,1,1,8,"all"
1595,4,1,7,0,1,1.57142857142857,217,"all"
11793,3,2,11,0,1,1.54545454545455,140,"all"
11718,5,26,480,0,2,2.03125,3498,"all"
40568,2,11,50,0,1,1.22,611,"all"
16273,2,8,93,0,1,1.08602150537634,1380,"all"
8613,5,1,476,0,1,1.2436974789916,6209,"all"
14645,4,1,10,0,2,1.9,257,"all"
14128,3,2,30,0,1,1.46666666666667,496,"all"
13892,5,1,75,0,1,1.48,3123,"all"
9955,3,1,21,0,1,1.14285714285714,238,"all"
1527,2,1,1,0,2,2,3,"all"
15944,4,6,39,0,1,1.8974358974359,1459,"all"
8459,NA,NA,NA,NA,NA,NA,1,"all"
987,5,6,279,0,1,1.6594982078853,2267,"all"
11096,3,1,9,0,1,1.44444444444444,238,"all"
5990,3,4,24,0,1.5,1.66666666666667,905,"all"
8124,NA,NA,NA,NA,NA,NA,5,"all"
6559,NA,NA,NA,NA,NA,NA,14,"all"
12547,4,10,236,0,1,1.42372881355932,2646,"all"
10047,NA,NA,NA,NA,NA,NA,121,"all"
8444,3,4,5,0,3,2.6,239,"all"
10237,NA,NA,NA,NA,NA,NA,1,"all"
12354,1,3,3,0,1,1,14,"all"
5678,1,1,1,0,1,1,20,"all"
10514,1,1,1,0,1,1,1,"all"
10013,1,1,1,0,1,1,19,"all"
8519,NA,NA,NA,NA,NA,NA,9,"all"
12447,2,1,6,0,1,1.16666666666667,53,"all"
8556,2,1,1,0,2,2,16,"all"
8576,1,1,1,0,1,1,1,"all"
8577,NA,NA,NA,NA,NA,NA,1,"all"
2626,1,1,1,0,1,1,4,"all"
11200,1,6,6,0,1,1,93,"all"
11380,3,1,18,0,1,1.22222222222222,62,"all"
3233,NA,NA,NA,NA,NA,NA,7,"all"
13238,NA,NA,NA,NA,NA,NA,8,"all"
14052,2,1,2,0,1.5,1.5,26,"all"
14603,NA,NA,NA,NA,NA,NA,1,"all"
2749,NA,NA,NA,NA,NA,NA,1,"all"
2974,NA,NA,NA,NA,NA,NA,8,"all"
8905,1,3,3,0,1,1,112,"all"
10832,3,1,10,0,1,1.2,125,"all"
11183,1,8,8,0,1,1,61,"all"
40157,5,1,394,0,1,1.46700507614213,2665,"all"
12840,1,1,1,0,1,1,13,"all"
104,1,12,12,0,1,1,496,"all"
978,4,1,35,0,1,1.2,1059,"all"
4558,4,2,31,0,1,1.32258064516129,523,"all"
15883,4,5,254,0,1,1.36220472440945,3309,"all"
9280,NA,NA,NA,NA,NA,NA,5,"all"
3294,3,2,257,0,1,1.13229571984436,1740,"all"
9089,1,6,6,0,1,1,74,"all"
9323,5,15,765,0,1,1.66274509803922,6863,"all"
13363,NA,NA,NA,NA,NA,NA,5,"all"
10107,2,1,3,0,1,1.33333333333333,41,"all"
14307,3,2,7,0,1,1.57142857142857,35,"all"
1568,5,2,84,0,1,1.39285714285714,432,"all"
8302,1,1,1,0,1,1,39,"all"
8533,2,2,7,0,1,1.28571428571429,75,"all"
17749,3,1,9,0,1,1.55555555555556,169,"all"
8847,5,1,15,0,2,1.86666666666667,103,"all"
891,4,1,65,0,1,1.52307692307692,493,"all"
5070,3,2,9,0,2,2,150,"all"
12753,2,1,2,0,1.5,1.5,11,"all"
12827,4,3,15,0,2,2.06666666666667,455,"all"
40497,5,3,102,0,2,1.85294117647059,577,"all"
1068,3,1,3,0,2,2,65,"all"
1836,4,1,386,0,1,1.28756476683938,7231,"all"
140,NA,NA,NA,NA,NA,NA,29,"all"
13675,5,41,419,0,2,2.28162291169451,5741,"all"
8436,1,1,1,0,1,1,63,"all"
13377,5,46,563,0,2,2.49911190053286,4183,"all"
14585,5,22,609,0,2,1.90147783251232,3176,"all"
14605,5,1,85,0,2,1.87058823529412,791,"all"
934,1,1,1,0,1,1,11,"all"
13729,2,8,19,0,1,1.42105263157895,51,"all"
12425,5,1,527,0,1,1.69829222011385,7183,"all"
1492,NA,NA,NA,NA,NA,NA,8,"all"
1695,3,1,17,0,1,1.23529411764706,336,"all"
14156,4,1,28,0,1,1.46428571428571,326,"all"
14576,NA,NA,NA,NA,NA,NA,3,"all"
14616,2,1,4,0,1,1.25,57,"all"
8640,NA,NA,NA,NA,NA,NA,11,"all"
6126,2,1,1,0,2,2,7,"all"
17512,5,1,47,0,2,1.78723404255319,328,"all"
6586,2,1,1,0,2,2,83,"all"
40525,1,1,1,0,1,1,109,"all"
11954,4,3,89,0,1,1.29213483146067,1254,"all"
13333,NA,NA,NA,NA,NA,NA,100,"all"
8214,1,2,2,0,1,1,42,"all"
7043,3,1,4,0,1.5,1.75,72,"all"
11176,2,2,13,0,1,1.15384615384615,635,"all"
11364,NA,NA,NA,NA,NA,NA,6,"all"
16860,NA,NA,NA,NA,NA,NA,1,"all"
15250,5,2,311,0,1,1.52090032154341,6810,"all"
3728,2,3,21,0,1,1.14285714285714,981,"all"
1076,4,2,38,0,1,1.57894736842105,418,"all"
237,1,2,2,0,1,1,97,"all"
1321,2,1,8,0,1,1.125,280,"all"
6822,3,1,11,0,2,1.72727272727273,44,"all"
6072,4,4,129,0,1,1.58914728682171,1690,"all"
6901,2,4,27,0,1,1.14814814814815,545,"all"
40242,3,1,12,0,1.5,1.58333333333333,164,"all"
6349,4,1,31,0,2,1.96774193548387,354,"all"
171,4,8,495,0,1,1.18181818181818,6655,"all"
1046,5,1,311,0,1,1.22508038585209,3858,"all"
3930,NA,NA,NA,NA,NA,NA,1,"all"
17641,NA,NA,NA,NA,NA,NA,2,"all"
11285,4,1,213,0,1,1.22065727699531,2420,"all"
2992,2,2,11,0,1,1.18181818181818,191,"all"
13314,NA,NA,NA,NA,NA,NA,1,"all"
139,NA,NA,NA,NA,NA,NA,2,"all"
13697,3,1,16,0,1,1.25,230,"all"
12126,3,1,19,0,2,1.63157894736842,74,"all"
17158,NA,NA,NA,NA,NA,NA,4,"all"
12859,4,1,182,0,1,1.36263736263736,1820,"all"
13315,3,1,75,0,1,1.17333333333333,1060,"all"
15467,1,1,1,0,1,1,1,"all"
3765,3,2,40,0,1,1.275,326,"all"
17509,1,4,4,0,1,1,46,"all"
3951,1,1,1,0,1,1,5,"all"
14703,NA,NA,NA,NA,NA,NA,21,"all"
14711,3,1,6,0,2,1.83333333333333,25,"all"
15156,NA,NA,NA,NA,NA,NA,3,"all"
17363,2,1,12,0,1,1.08333333333333,79,"all"
10624,2,2,8,0,1,1.25,23,"all"
10764,1,7,7,0,1,1,220,"all"
11874,NA,NA,NA,NA,NA,NA,1,"all"
40616,2,2,6,0,1,1.33333333333333,103,"all"
11573,NA,NA,NA,NA,NA,NA,48,"all"
4842,NA,NA,NA,NA,NA,NA,1,"all"
6124,2,1,34,0,1,1.02941176470588,615,"all"
11729,5,1,56,0,1,1.46428571428571,883,"all"
6490,2,7,11,0,2,1.63636363636364,20,"all"
40566,2,2,9,0,1,1.22222222222222,44,"all"
161,NA,NA,NA,NA,NA,NA,2,"all"
17548,2,1,12,0,1,1.08333333333333,650,"all"
5608,NA,NA,NA,NA,NA,NA,56,"all"
419,2,7,54,0,1,1.12962962962963,367,"all"
7807,1,2,2,0,1,1,5,"all"
40501,4,1,72,0,1,1.41666666666667,908,"all"
10502,2,8,29,0,1,1.27586206896552,292,"all"
40654,3,1,8,0,2,1.875,55,"all"
13838,5,1,59,0,1,1.69491525423729,1077,"all"
17584,2,1,5,0,1,1.2,60,"all"
11139,4,3,207,0,1,1.61835748792271,3415,"all"
14513,3,2,14,0,1,1.5,489,"all"
13100,2,5,35,0,1,1.14285714285714,790,"all"
13146,5,3,730,0,1,1.44520547945205,5944,"all"
12868,1,1,1,0,1,1,2,"all"
4849,3,1,11,0,1,1.27272727272727,206,"all"
13458,1,5,5,0,1,1,24,"all"
40514,4,2,38,0,1,1.60526315789474,387,"all"
1615,5,1,91,0,1,1.63736263736264,1794,"all"
17643,NA,NA,NA,NA,NA,NA,3,"all"
11933,4,2,128,0,1,1.25,3380,"all"
7181,4,1,106,0,1,1.4622641509434,1100,"all"
3546,NA,NA,NA,NA,NA,NA,108,"all"
16789,4,1,20,0,1,1.25,371,"all"
10705,1,5,5,0,1,1,18,"all"
10169,2,6,58,0,1,1.10344827586207,1376,"all"
12043,4,1,38,0,1,1.47368421052632,1164,"all"
2902,5,1,146,0,1,1.4041095890411,4163,"all"
5399,4,1,16,0,1.5,1.75,307,"all"
5405,5,2,55,0,2,2.21818181818182,756,"all"
5564,NA,NA,NA,NA,NA,NA,204,"all"
10813,2,3,5,0,2,1.6,239,"all"
17789,3,3,46,0,1,1.28260869565217,439,"all"
40159,4,11,173,0,1,1.43352601156069,2995,"all"
17167,NA,NA,NA,NA,NA,NA,1,"all"
13973,NA,NA,NA,NA,NA,NA,3,"all"
1535,NA,NA,NA,NA,NA,NA,6,"all"
14144,NA,NA,NA,NA,NA,NA,4,"all"
14915,NA,NA,NA,NA,NA,NA,18,"all"
14188,3,1,12,0,1,1.41666666666667,157,"all"
14205,1,2,2,0,1,1,80,"all"
8356,4,1,24,0,1,1.5,839,"all"
9183,2,2,7,0,1,1.28571428571429,226,"all"
40353,3,1,39,0,1,1.30769230769231,302,"all"
40352,4,1,23,0,2,1.73913043478261,239,"all"
11225,2,3,4,0,2,1.75,19,"all"
10680,2,5,84,0,1,1.05952380952381,1475,"all"
10799,1,14,14,0,1,1,457,"all"
609,1,1,1,0,1,1,1,"all"
989,NA,NA,NA,NA,NA,NA,1,"all"
12345,NA,NA,NA,NA,NA,NA,1,"all"
13924,5,1,4,0,1,2,99,"all"
14056,5,1,5,0,1,2.2,86,"all"
14204,NA,NA,NA,NA,NA,NA,5,"all"
14569,NA,NA,NA,NA,NA,NA,10,"all"
8985,3,1,66,0,1,1.28787878787879,567,"all"
9004,5,1,19,0,2,2.10526315789474,305,"all"
9948,3,6,14,0,2,2.21428571428571,540,"all"
10106,3,1,4,0,2,2,186,"all"
12051,4,1,22,0,1,1.5,725,"all"
12086,1,2,2,0,1,1,19,"all"
12130,NA,NA,NA,NA,NA,NA,13,"all"
17769,5,5,247,0,1,1.73684210526316,4436,"all"
10379,1,2,2,0,1,1,132,"all"
14854,5,1,4,0,4,3.75,42,"all"
15466,2,2,21,0,1,1.0952380952381,400,"all"
4691,1,6,6,0,1,1,70,"all"
40190,2,3,14,0,1,1.21428571428571,418,"all"
1591,5,1,545,0,1,1.45504587155963,2490,"all"
14472,5,6,115,0,2,2.15652173913043,2065,"all"
14906,4,1,331,0,1,1.44108761329305,1587,"all"
11801,2,1,2,0,1.5,1.5,47,"all"
8013,4,1,90,0,1,1.22222222222222,1352,"all"
11160,NA,NA,NA,NA,NA,NA,20,"all"
11163,1,7,7,0,1,1,79,"all"
7139,3,1,35,0,1,1.08571428571429,1651,"all"
14706,NA,NA,NA,NA,NA,NA,1,"all"
479,5,6,51,0,2,2.37254901960784,807,"all"
13637,4,5,55,0,1,1.49090909090909,314,"all"
16538,1,15,15,0,1,1,245,"all"
16669,2,9,31,0,1,1.29032258064516,986,"all"
9612,4,1,11,0,2,2,71,"all"
9618,NA,NA,NA,NA,NA,NA,24,"all"
16696,2,1,3,0,1,1.33333333333333,27,"all"
10594,3,4,15,0,2,1.93333333333333,293,"all"
6111,4,2,34,0,2,1.94117647058824,654,"all"
10845,5,1,5,0,3,3,121,"all"
14860,5,1,117,0,1,1.51282051282051,973,"all"
13243,4,3,5,0,4,3.2,27,"all"
294,4,1,108,0,1,1.12037037037037,3359,"all"
15840,2,1,20,0,1,1.05,950,"all"
9271,NA,NA,NA,NA,NA,NA,143,"all"
8206,1,1,1,0,1,1,142,"all"
8218,3,1,1,0,3,3,3,"all"
10620,3,3,23,0,2,1.78260869565217,398,"all"
10182,3,1,10,0,1,1.5,57,"all"
14039,1,6,6,0,1,1,232,"all"
14098,NA,NA,NA,NA,NA,NA,24,"all"
272,NA,NA,NA,NA,NA,NA,31,"all"
11135,2,1,1,0,2,2,4,"all"
8090,5,3,219,0,2,1.95433789954338,2596,"all"
8239,NA,NA,NA,NA,NA,NA,53,"all"
5185,NA,NA,NA,NA,NA,NA,100,"all"
17314,5,2,149,0,1,1.35570469798658,1365,"all"
9962,NA,NA,NA,NA,NA,NA,33,"all"
12087,1,1,1,0,1,1,90,"all"
8457,1,5,5,0,1,1,138,"all"
6686,NA,NA,NA,NA,NA,NA,2,"all"
3760,4,4,89,0,1,1.46067415730337,1741,"all"
438,3,1,55,0,1,1.41818181818182,379,"all"
12274,2,3,59,0,1,1.05084745762712,758,"all"
13241,NA,NA,NA,NA,NA,NA,1,"all"
846,1,9,9,0,1,1,526,"all"
3727,4,1,86,0,1,1.18604651162791,1656,"all"
4630,4,2,14,0,2,1.92857142857143,185,"all"
2393,NA,NA,NA,NA,NA,NA,2,"all"
446,2,5,9,0,2,1.55555555555556,184,"all"
4343,NA,NA,NA,NA,NA,NA,4,"all"
12685,4,3,5,0,4,3,84,"all"
17635,1,1,1,0,1,1,8,"all"
11233,2,4,5,0,2,1.8,22,"all"
6483,5,1,293,0,1,1.6382252559727,2215,"all"
5456,3,8,100,0,1,1.54,581,"all"
12120,NA,NA,NA,NA,NA,NA,1,"all"
7580,NA,NA,NA,NA,NA,NA,1,"all"
12852,NA,NA,NA,NA,NA,NA,50,"all"
6413,1,6,6,0,1,1,86,"all"
16193,NA,NA,NA,NA,NA,NA,17,"all"
16725,2,1,1,0,2,2,5,"all"
11202,NA,NA,NA,NA,NA,NA,4,"all"
11422,4,1,7,0,1,1.57142857142857,80,"all"
6207,4,7,55,0,2,1.90909090909091,625,"all"
5479,2,3,30,0,1,1.1,141,"all"
11732,NA,NA,NA,NA,NA,NA,5,"all"
13179,2,7,27,0,1,1.25925925925926,69,"all"
13335,4,2,30,0,1,1.6,932,"all"
902,NA,NA,NA,NA,NA,NA,1,"all"
262,1,1,1,0,1,1,1,"all"
302,5,10,204,0,1,2.05392156862745,3487,"all"
11075,3,1,80,0,1,1.2,2182,"all"
17464,5,1,36,0,2.5,2.47222222222222,1132,"all"
13039,1,1,1,0,1,1,6,"all"
7845,4,1,9,0,2,1.88888888888889,100,"all"
7125,NA,NA,NA,NA,NA,NA,1,"all"
14486,1,3,3,0,1,1,143,"all"
259,NA,NA,NA,NA,NA,NA,13,"all"
284,2,1,2,0,1.5,1.5,22,"all"
9507,2,1,2,0,1.5,1.5,36,"all"
16660,NA,NA,NA,NA,NA,NA,1,"all"
4334,1,2,2,0,1,1,149,"all"
4384,NA,NA,NA,NA,NA,NA,9,"all"
11845,3,2,9,0,2,1.77777777777778,201,"all"
14868,5,1,56,0,2,1.83928571428571,378,"all"
11804,2,1,1,0,2,2,3,"all"
10430,1,4,4,0,1,1,83,"all"
1246,NA,NA,NA,NA,NA,NA,1,"all"
7064,5,1,12,0,3,2.75,52,"all"
3466,NA,NA,NA,NA,NA,NA,1,"all"
848,5,2,54,0,2,2.05555555555556,627,"all"
208,2,1,7,0,1,1.14285714285714,144,"all"
11818,1,5,5,0,1,1,99,"all"
7796,2,1,6,0,1,1.16666666666667,311,"all"
2938,1,13,13,0,1,1,595,"all"
14399,1,3,3,0,1,1,86,"all"
7103,1,1,1,0,1,1,47,"all"
10838,1,2,2,0,1,1,54,"all"
11142,1,2,2,0,1,1,124,"all"
10699,2,10,110,0,1,1.09090909090909,1438,"all"
13546,2,7,56,0,1,1.125,1024,"all"
14106,2,4,40,0,1,1.1,369,"all"
11404,4,1,78,0,1,1.15384615384615,1786,"all"
13828,NA,NA,NA,NA,NA,NA,45,"all"
1510,3,1,16,0,1,1.3125,238,"all"
14877,NA,NA,NA,NA,NA,NA,3,"all"
17656,4,3,30,0,2,2.26666666666667,153,"all"
40355,NA,NA,NA,NA,NA,NA,1,"all"
15211,3,1,20,0,1,1.4,506,"all"
10342,4,2,28,0,1,1.67857142857143,362,"all"
10364,NA,NA,NA,NA,NA,NA,1,"all"
7590,3,2,35,0,1,1.42857142857143,281,"all"
1085,5,3,15,0,2,2.4,298,"all"
199,NA,NA,NA,NA,NA,NA,1,"all"
17725,NA,NA,NA,NA,NA,NA,5,"all"
17822,NA,NA,NA,NA,NA,NA,10,"all"
2692,NA,NA,NA,NA,NA,NA,2,"all"
12025,5,3,50,0,1,1.84,1066,"all"
12236,2,3,6,0,1.5,1.5,72,"all"
3209,NA,NA,NA,NA,NA,NA,8,"all"
16968,3,1,17,0,2,1.58823529411765,617,"all"
3360,NA,NA,NA,NA,NA,NA,5,"all"
912,2,2,6,0,1,1.33333333333333,88,"all"
6747,NA,NA,NA,NA,NA,NA,2,"all"
290,3,3,15,0,2,1.73333333333333,93,"all"
5687,5,1,23,0,2,1.95652173913043,506,"all"
15794,3,6,16,0,2,2.0625,43,"all"
17806,NA,NA,NA,NA,NA,NA,2,"all"
12371,3,1,1,0,3,3,83,"all"
11136,NA,NA,NA,NA,NA,NA,1,"all"
8197,2,3,10,0,1,1.3,61,"all"
8204,2,2,9,0,1,1.22222222222222,47,"all"
7063,NA,NA,NA,NA,NA,NA,42,"all"
9157,4,1,56,0,1,1.57142857142857,396,"all"
9550,2,1,10,0,1,1.1,510,"all"
8263,5,1,52,0,1,1.48076923076923,1287,"all"
12803,5,140,2919,0,2,2.37136005481329,12316,"all"
12816,4,1,3,0,2,2.33333333333333,8,"all"
7579,3,2,3,0,3,2.66666666666667,21,"all"
15316,NA,NA,NA,NA,NA,NA,1,"all"
5302,4,4,12,0,3,2.91666666666667,81,"all"
6162,2,1,1,0,2,2,20,"all"
3955,3,1,1,0,3,3,7,"all"
17821,3,1,12,0,1,1.41666666666667,41,"all"
10626,3,2,4,0,2.5,2.5,22,"all"
6107,4,2,18,0,2,2.05555555555556,266,"all"
6493,2,1,1,0,2,2,8,"all"
17797,5,1,6,0,2,2.5,174,"all"
40486,NA,NA,NA,NA,NA,NA,1,"all"
12686,3,5,140,0,1,1.25,1882,"all"
12057,4,1,87,0,1,1.26436781609195,1082,"all"
8075,1,4,4,0,1,1,59,"all"
12241,NA,NA,NA,NA,NA,NA,1,"all"
12264,2,2,15,0,1,1.13333333333333,892,"all"
14316,3,5,318,0,1,1.17924528301887,4298,"all"
12841,4,1,17,0,1,1.29411764705882,186,"all"
13304,1,2,2,0,1,1,19,"all"
15351,2,10,134,0,1,1.07462686567164,2063,"all"
11004,4,1,29,0,1,1.6551724137931,334,"all"
3317,2,2,29,0,1,1.06896551724138,213,"all"
13916,3,4,23,0,1,1.34782608695652,178,"all"
13946,1,14,14,0,1,1,262,"all"
17689,3,10,41,0,2,1.8780487804878,590,"all"
14210,2,3,4,0,2,1.75,326,"all"
1865,NA,NA,NA,NA,NA,NA,19,"all"
4160,5,1,121,0,1,1.32231404958678,1995,"all"
4826,2,1,1,0,2,2,1,"all"
10019,4,1,122,0,1,1.37704918032787,2196,"all"
4752,2,4,34,0,1,1.11764705882353,820,"all"
11664,3,4,617,0,1,1.20907617504052,5513,"all"
12055,4,2,544,0,1,1.14338235294118,8809,"all"
13561,3,3,541,0,1,1.05730129390018,5199,"all"
197,NA,NA,NA,NA,NA,NA,1,"all"
15977,2,1,22,0,1,1.04545454545455,420,"all"
40530,2,2,41,0,1,1.04878048780488,353,"all"
2527,5,1,149,0,1,1.28859060402685,2223,"all"
14805,4,2,56,0,1,1.25,490,"all"
13763,1,1,1,0,1,1,10,"all"
12682,2,2,25,0,1,1.08,367,"all"
13814,NA,NA,NA,NA,NA,NA,1,"all"
10348,NA,NA,NA,NA,NA,NA,4,"all"
10352,4,7,165,0,2,1.75757575757576,1196,"all"
15214,3,3,142,0,1,1.07746478873239,2381,"all"
10611,3,1,45,0,1,1.24444444444444,377,"all"
6201,2,32,196,0,1,1.16326530612245,923,"all"
2843,3,1,99,0,1,1.13131313131313,2057,"all"
13884,3,1,82,0,1,1.1219512195122,545,"all"
14024,5,1,627,0,1,1.19457735247209,6261,"all"
14090,2,14,85,0,1,1.16470588235294,641,"all"
4999,4,2,473,0,1,1.17547568710359,6051,"all"
14193,1,1,1,0,1,1,30,"all"
8026,NA,NA,NA,NA,NA,NA,11,"all"
14607,5,1,138,0,1,1.33333333333333,2003,"all"
40431,3,2,6,0,2,2,89,"all"
16645,4,2,392,0,1,1.30612244897959,3281,"all"
14314,3,6,105,0,1,1.34285714285714,1011,"all"
12889,NA,NA,NA,NA,NA,NA,7,"all"
4700,4,9,290,0,1,1.43793103448276,3632,"all"
6456,4,2,23,0,1,1.56521739130435,241,"all"
4743,1,1,1,0,1,1,40,"all"
12103,4,1,331,0,1,1.24773413897281,2456,"all"
14064,3,4,207,0,1,1.32850241545894,2263,"all"
17654,NA,NA,NA,NA,NA,NA,1,"all"
40487,NA,NA,NA,NA,NA,NA,1,"all"
15246,5,5,1422,0,1,1.39803094233474,11339,"all"
14734,5,12,88,0,3,3.10227272727273,982,"all"
1081,5,1,228,0,1,1.57017543859649,4082,"all"
1455,3,5,145,0,1,1.29655172413793,2382,"all"
17588,NA,NA,NA,NA,NA,NA,23,"all"
8077,4,17,1059,0,1,1.30783758262512,11194,"all"
2649,3,7,195,0,1,1.26153846153846,2602,"all"
10130,5,1,30,0,2,2.3,264,"all"
1388,5,1,33,0,2,2.03030303030303,256,"all"
4981,2,1,7,0,1,1.14285714285714,40,"all"
13888,4,1,31,0,1,1.35483870967742,515,"all"
2543,NA,NA,NA,NA,NA,NA,69,"all"
14690,NA,NA,NA,NA,NA,NA,13,"all"
14713,NA,NA,NA,NA,NA,NA,4,"all"
12536,3,1,258,0,1,1.09302325581395,2255,"all"
10287,3,1,31,0,1,1.19354838709677,259,"all"
3709,2,1,1,0,2,2,4,"all"
9713,4,19,963,0,1,1.38213914849429,6931,"all"
14060,3,3,130,0,1,1.22307692307692,690,"all"
1544,3,4,123,0,1,1.42276422764228,362,"all"
17802,2,2,11,0,1,1.18181818181818,316,"all"
1680,1,2,2,0,1,1,59,"all"
4033,NA,NA,NA,NA,NA,NA,14,"all"
2541,2,5,49,0,1,1.10204081632653,697,"all"
5263,2,3,13,0,1,1.23076923076923,91,"all"
3490,4,1,844,0,1,1.15047393364929,8135,"all"
40169,5,2,554,0,1,1.28158844765343,2362,"all"
9949,5,2,180,0,1,1.53333333333333,1844,"all"
10629,NA,NA,NA,NA,NA,NA,2,"all"
12183,3,1,57,0,1,1.33333333333333,642,"all"
40567,4,2,287,0,1,1.11149825783972,4106,"all"
5363,4,3,95,0,1,1.46315789473684,2045,"all"
12826,3,4,195,0,1,1.28205128205128,1575,"all"
12832,1,1,1,0,1,1,7,"all"
13871,2,19,37,0,2,1.51351351351351,403,"all"
14043,5,3,325,0,1,1.49538461538462,2173,"all"
8031,4,5,121,0,1,1.58677685950413,861,"all"
8043,NA,NA,NA,NA,NA,NA,101,"all"
14228,2,2,10,0,1,1.2,137,"all"
5268,3,1,19,0,1,1.31578947368421,503,"all"
15307,NA,NA,NA,NA,NA,NA,38,"all"
6684,NA,NA,NA,NA,NA,NA,4,"all"
3925,3,1,77,0,1,1.12987012987013,1199,"all"
13945,2,3,15,0,1,1.2,178,"all"
