CODE_CBNA	SPECIES	TYPE	PFG_ALL	PFG_DETERM	maturity	longevity	height	dispersal	dispersal_dist	palatability	light	SEED_MASS	LEAF_AREA	SLA	SLA_avg	LDMC	LDMC_avg	ELLTEMP	ELLMOIST	ELLPH	ELLNIT	ELLLITE	ELLLITE2	REPRO	FOLIAGE	DISP	FLORAISON	FRUIT	INFLO	MOWTOL	NUTR	ROOTDEPTH	WOODY	Chamaephyte	Geophyte	Helophyte	Hemicryptophyte	Hydrohemicryptophyte	Phanerophyte	Therophyte	decidous	evergreen	green.only.from.autumn.to.springtime	partly.wintergreen	pre.summergreen	wintergreen	without.green.leaves..full.parasites.or.saprophytes.	by.seed.and.vegetatively	by.seed.by.spore	mostly.by.seed.and.rarely.vegetatively	mostly.vegetatively.and.rarely.by.seed	vegetatively	bulb	fleshy.basal.leaves	hypocotyl.tuber	inconspicuous.reserve.organ	many.thick.non.lignified.roots	no.special.organ.to.store.energy	rhizome.tuber	rhizome.with.fleshy.organs	root.swelling	root.tuber	thick.lignified.main.roots	thick.rhizome	above.ground.runners	above.ground.shoots	basal.lateral.shoots	below.ground.runners	bulbils	bulbs	creeping.rhizome	creeping.shoots.or.espaliers	cushions	no.vegetative.dispersal.parts	root.shoots	tussocks..tufts
8059	Gentiana_lutea	H	H6	H6	5	40	9.48683298050514	4	54.5981500331442	1	7	1.4303125	224.08	15.89	13.255	194.3	227.225	3	5	NA	2	7	m	seed	nopers	wind	sp	Capsule	solitary	2	Chlorophyllian	2.5	herb	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0
2144	Hieracium_murorum	H	H6	H6	3	8	6.70820393249937	3	20.0855369231877	1	4	0.4	18.46805	26.8469641314286	26.8469641314286	157.608690071429	157.608690071429	NA	NA	NA	NA	NA	NA	seed	nopers	wind	sp	Achene	raceme	2	Chlorophyllian	2	herb	0	0	0	1	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0
2225	Hieracium_prenanthoides	H	H6	H6	3	NA	8.36660026534076	3	20.0855369231877	1	5	NA	26.21625	44.2734316841667	44.2734316841667	150.7753305	150.7753305	3	5	5	5	7	m	seed	nopers	wind	sp	Achene	raceme	0	Chlorophyllian	NA	herb	0	0	0	1	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0
6285	Knautia_dipsacifolia	H	H6	H6	3	6	9.48683298050514	3	20.0855369231877	3	6	4.86966666666667	NA	24.54	19.425	NA	187.79	4	6	6	6	5	s	seed	nopers	animal	sp	Achene	NA	2	Chlorophyllian	3	herb	0	0	0	1	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0
449	Laserpitium_latifolium	H	H6	H6	3	5	9.61769203083567	3	20.0855369231877	3	6	8.12796	302.66	14.68	13.3333333333333	246.04	251.408333333333	NA	NA	NA	NA	NA	NA	NA	nopers	wind	su	Achene	umbel	2	Chlorophyllian	NA	herb	0	0	0	1	0	0	0	1	0	0	0	0	0	0	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
14703	Luzula_nivea	H	H6	H6	3	NA	7.07106781186548	1	2.71828182845905	3	5	0.484	NA	NA	NA	NA	NA	5	5	3	3	4	s	seed	nopers	animal	sp	Capsule	cyme	1	Chlorophyllian	1	herb	0	0	0	1	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0
16496	Melica_nutans	H	H6	H6	3	NA	6.51920240520265	3	20.0855369231877	3	4	2.40411111108333	4.02	NA	28.725	NA	340	NA	4.5	NA	3	4	s	seed	nopers	wind	sp	Caryopsis	panicle	0	Chlorophyllian	2	herb	0	0	0	1	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0
6653	Mercurialis_perennis	H	H6	H6	3	3	5.33853912601566	3	20.0855369231877	3	5	7.44555555555556	18.905	NA	25.6833333333333	NA	224.5	NA	NA	7.5	7	2	s	seed	nopers	animal	sp	Capsule	umbel	0	Chlorophyllian	2	herb	0	1	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0
16509	Milium_effusum	H	H6	H6	3	NA	9.08295106229247	3	20.0855369231877	3	5	1.107625	16.215	NA	33.35	NA	251	NA	5	5.5	5	4	s	seed	nopers	animal	sp	Caryopsis	panicle	0	Chlorophyllian	1	herb	0	0	0	1	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1
16524	Molinia_caerulea subsp.arundinacea	H	H6	H6	3	NA	10	4	54.5981500331442	3	6	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	nopers	animal	su	Caryopsis	panicle	2	Chlorophyllian	3.5	herb	0	0	0	1	0	0	0	1	0	0	0	0	0	0	NA	NA	NA	NA	NA	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
9402	Oxalis_acetosella	H	H6	NA	3	NA	2.82842712474619	2	7.38905609893065	3	3	1.21757142857143	4.955	61.33	63.53	NA	128.4	NA	5.33333333333333	4	5.33333333333333	2	s	seed	nopers	no	sp	Capsule	solitary	0	Chlorophyllian	1.5	herb	0	1	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
16758	Poa_nemoralis	H	H6	H6	3	NA	5.97215762238964	3	20.0855369231877	3	5	0.202858823529412	5.365	NA	49.9	NA	319	NA	5	5	4	5	s	seed	nopers	wind	sp	Caryopsis	panicle	0	Chlorophyllian	1	herb	0	0	0	1	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1
10626	Ranunculus_aduncus	H	H6	H6	3	NA	6.32455532033676	3	20.0855369231877	1	6	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	nopers	wind	sp	Achene	cyme	2	Chlorophyllian	NA	herb	0	0	0	1	0	0	0	1	0	0	0	0	0	0	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0
12264	Saxifraga_rotundifolia	H	H6	H6	3	3	4.41588043316392	1	2.71828182845905	3	4	0.043	NA	NA	NA	NA	NA	6	2	7	1	8	m	seed	nopers	wind	sp	Capsule	raceme	2	Chlorophyllian	2	herb	0	0	0	1	0	0	0	0	0	0	1	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0
2899	Senecio_ovatus subsp.ovatus	H	H6	H6	3	NA	10	5	148.413159102577	3	6	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	seed	nopers	wind	su	Achene	corymb	0	Chlorophyllian	3	herb	0	0	0	1	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0
2942	Serratula_tinctoria	H	H6	NA	3	NA	7.64852927038918	3	20.0855369231877	3	6	2.55695625	46.36	24.33	20.3983333333333	177.65	201.325	6	NA	6.5	2.5	6	m	seed	nopers	wind	su	Achene	corymb	2	Chlorophyllian	2.5	herb	0	0	0	1	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0
13157	Valeriana_officinalis	H	H6	H6	3	10	10.9544511501033	3	20.0855369231877	3	6	1.02317647058824	123.33	22.81	29.255	NA	140	6	8	6.5	5	6	m	seed	nopers	wind	sp	Achene	NA	2	Chlorophyllian	1.5	herb	0	0	0	1	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	1	0	0	0	0	0	0	0	0
13241	Viola_biflora	H	H6	NA	3	NA	3.3166247903554	4	54.5981500331442	3	4	0.72	1.385	53.235	53.235	132.93	132.93	6	5	7.5	3.5	6	m	seed	nopers	animal	sp	Capsule	solitary	0	Chlorophyllian	1	herb	0	0	0	1	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
17509	Asplenium_ramosum	H	H7	H7	3	NA	3.16227766016838	5	148.413159102577	0	5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	5	s	NA	nopers	wind	su	Spores 	NA	0	Chlorophyllian	NA	herb	0	0	0	1	0	0	0	0	0	0	0	0	1	0	NA	NA	NA	NA	NA	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
17519	Asplenium_septentrionale subsp.septentrionale	H	H7	H7	3	NA	2.44948974278318	5	148.413159102577	0	8	NA	NA	NA	NA	NA	NA	4	6	8	NA	6	m	seed	nopers	wind	su	Spores 	NA	0	Chlorophyllian	NA	herb	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
17525	Asplenium_trichomanes subsp.quadrivalens	H	H7	H7	3	NA	3.16227766016838	5	148.413159102577	0	6	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	6	m	NA	nopers	wind	su	Spores 	NA	0	Chlorophyllian	NA	herb	0	0	0	1	0	0	0	0	0	0	0	0	1	0	NA	NA	NA	NA	NA	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
1085	Cacalia_alpina	H	H7	H7	3	4	6.32455532033676	5	148.413159102577	0	6	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	nopers	wind	sp	Achene	NA	2	Chlorophyllian	3	herb	0	0	0	1	0	0	0	1	0	0	0	0	0	0	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0
17464	Cryptogramma_crispa	H	H7	H7	3	NA	4.47213595499958	5	148.413159102577	0	7	NA	NA	NA	20.5	NA	NA	3	5	2.5	2.5	7	m	seed	nopers	wind	su	Spores 	NA	0	Chlorophyllian	NA	herb	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
17806	Cystopteris_fragilis	H	H7	H7	3	NA	5.33853912601566	5	148.413159102577	0	5	NA	19.7	NA	21.4	NA	248	NA	7	8	4	5	m	seed	nopers	wind	su	Spores 	NA	0	Chlorophyllian	NA	herb	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
17641	Equisetum_arvense	H	H7	H7	NA	NA	5.70087712549569	5	148.413159102577	0	7	NA	1.65	10.7266666666667	10.7266666666667	239.5	239.5	NA	6	NA	4	6	m	seed	nopers	wind	sp	Spores 	NA	2	Chlorophyllian	4	herb	0	1	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
17822	Gymnocarpium_robertianum	H	H7	H7	3	NA	4.47213595499958	5	148.413159102577	0	6	NA	17.58	NA	25.2333333333333	NA	279	4	4	8	3.5	7	m	seed	nopers	wind	sp	Spores 	NA	0	Chlorophyllian	NA	herb	0	1	0	1	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
2199	Hieracium_pilosella	H	H7	H7	3	5	3.60555127546399	5	148.413159102577	1	7	0.229666666666667	9.01696923076923	32.2041532214286	22.8947177404762	138.523418416667	175.146139472222	NA	4	NA	2	7	m	seed	nopers	wind	sp	Achene	solitary	3	Chlorophyllian	1.5	herb	0	0	0	1	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0
2393	Homogyne_alpina	H	H7	H7	3	3	3.87298334620742	3	20.0855369231877	0	6	0.8626688888	5.5246768345	13.25	13.25	127.68	127.68	4	6	4	2	6	m	seed	pers	wind	sp	Achene	solitary	3	Chlorophyllian	1	herb	0	0	0	1	0	0	0	0	1	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0
2685	Petasites_albus	H	H7	H7	3	2	3.87298334620742	3	20.0855369231877	0	5	0.234	136.03067	20.3308736753333	20.3308736753333	159.8114644	159.8114644	4	5.5	NA	6	4	s	seed	nopers	wind	sp	Achene	spike	0	Chlorophyllian	2	herb	0	1	0	1	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0
3244	Tussilago_farfara	H	H7	H7	3	NA	3.87298334620742	5	148.413159102577	0	7	0.26814	489.975	NA	19.625	NA	139	NA	6	7	NA	7	m	seed	nopers	wind	sp	Achene	solitary	0	Chlorophyllian	3.5	herb	0	1	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	1	0	0	0	0	0	0	0	0
17838	Woodsia_alpina	H	H7	H7	3	2	2.82842712474619	5	148.413159102577	0	7	NA	NA	NA	NA	NA	NA	2	4	6	2	8	m	seed	nopers	wind	su	Spores 	NA	0	Chlorophyllian	NA	herb	0	0	0	1	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0
1087	Cacalia_leucophylla	H	H8	H8	3	4	6.32455532033676	5	148.413159102577	0	7	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	7	m	NA	nopers	wind	su	Achene	NA	2	Chlorophyllian	4	herb	0	0	0	1	0	0	0	1	0	0	0	0	0	0	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0
1544	Cirsium_spinosissimum	H	H8	H8	3	9	6.70820393249937	5	148.413159102577	0	8	2.3805	NA	NA	NA	NA	NA	6	6	8	3	7	m	seed	nopers	wind	su	Achene	raceme	2	Chlorophyllian	2.5	herb	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0
8017	Gentiana_alpina	H	H8	H8	3	NA	2.23606797749979	1	2.71828182845905	1	8	0.2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	nopers	wind	sp	Capsule	solitary	3	Chlorophyllian	1	herb	0	0	0	1	0	0	0	0	0	0	0	0	1	0	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0
4312	Murbeckiella_pinnatifida subsp.pinnatifida	H	H8	H8	3	NA	2	1	2.71828182845905	1	8	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	nopers	wind	su	Siliqua	raceme	0	Chlorophyllian	NA	herb	0	0	0	1	0	0	0	0	0	0	0	0	1	0	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0
2648	Omalotheca_supina	H	H8	H8	3	NA	1.73205080756888	3	20.0855369231877	0	8	0.0825416666666667	0.179945213382353	21.7133333333333	23.1066666666667	274.24	274.24	NA	NA	3	NA	7	m	NA	nopers	wind	su	Achene	spike	0	Chlorophyllian	NA	herb	0	0	0	1	0	0	0	0	0	0	0	0	1	0	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0
14860	Veratrum_lobelianum	H	H8	NA	5	NA	7.07106781186548	2	7.38905609893065	0	8	NA	189.659625	19.868169895	19.868169895	178.454930166667	178.454930166667	NA	NA	NA	NA	NA	NA	NA	nopers	wind	sp	Capsule	spike	2	Chlorophyllian	2.5	herb	0	0	0	1	0	0	0	1	0	0	0	0	0	0	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0
15466	Anthoxanthum_odoratum subsp.nipponicum	H	H9	H9	3	NA	4.79583152331272	7	1096.63315842846	3	8	0.54	2.8	18	18	NA	NA	NA	NA	NA	NA	8	m	NA	nopers	animal	sp	Caryopsis	panicle	4	Chlorophyllian	1.5	herb	0	0	0	1	0	0	0	0	0	0	0	0	1	0	NA	NA	NA	NA	NA	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1
16538	Nardus_stricta	H	H9	H9	3	NA	4.30116263352131	7	1096.63315842846	1	7	0.36742	0.9475	9.19	11.6677777777778	479.35	417.576666666667	NA	NA	2.33333333333333	2	7	m	veget	nopers	animal	sp	Caryopsis	spike	2	Chlorophyllian	3	herb	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1
16782	Poa_supina	H	H9	H9	3	NA	3.87298334620742	7	1096.63315842846	3	8	0.237333333	0.45	33.6	33.6	NA	NA	3	5	7	7	8	m	seed	nopers	animal	sp	Caryopsis	panicle	5	Chlorophyllian	1	herb	0	0	0	1	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0
5512	Silene_vulgaris subsp.prostrata	H	H9	H9	3	20	3.87298334620742	7	1096.63315842846	3	7	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	nopers	animal	sp	Capsule	cyme	2	Chlorophyllian	NA	herb	0	1	0	1	0	0	0	1	0	0	0	0	0	0	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0
40244	Alchemilla_alpigena	H	NA	NA	3	NA	NA	6	403.428793492735	3	7	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	7	m	seed	nopers	animal	sp	Achene	solitary	0	Chlorophyllian	NA	herb	0	0	0	1	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	1	0	0	0	0	0	0	0	0	0
10944	Alchemilla_coriacea	H	NA	NA	NA	NA	5	6	403.428793492735	NA	NA	0.7	NA	NA	NA	NA	NA	3	9	4	3	7	m	seed	nopers	animal	sp	Achene	solitary	3	Chlorophyllian	NA	herb	0	0	0	1	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0
10992	Alchemilla_lucida	H	NA	NA	3	NA	NA	6	403.428793492735	3	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	nopers	animal	sp	Achene	NA	0	Chlorophyllian	NA	herb	0	0	0	1	0	0	0	0	0	0	0	0	1	0	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	1	0	1	1	0	0	0	0	0	0	0	0	0
11035	Alchemilla_xanthochlora	H	NA	NA	3	3	NA	6	403.428793492735	3	6	0.41432	73.205	22.2	19.2783333333333	187.07	229.605	4	6	6.5	4	6	m	seed	nopers	animal	sp	Achene	solitary	4	Chlorophyllian	NA	herb	0	0	0	1	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0
10451	Anemone_baldensis	H	NA	NA	3	NA	3.46410161513775	NA	NA	3	8	NA	3.58125	24.9588769741667	24.9588769741667	211.197378666667	211.197378666667	NA	NA	NA	NA	8	m	NA	nopers	wind	su	Achene	solitary	2	Chlorophyllian	NA	herb	0	1	0	0	0	0	0	0	0	0	1	0	0	0	NA	NA	NA	NA	NA	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
4885	Arenaria_biflora	H	NA	NA	NA	NA	1.4142135623731	4	54.5981500331442	NA	8	0.13	NA	NA	NA	NA	NA	NA	NA	NA	NA	8	m	seed	nopers	wind	su	Capsule	cyme	0	Chlorophyllian	NA	herb	0	0	0	1	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0
913	Artemisia_alba	H	NA	NA	3	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
930	Artemisia_campestris	H	NA	NA	3	42	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
948	Artemisia_genipi	C	NA	NA	NA	NA	3.46410161513775	1	2.71828182845905	NA	8	0.215	NA	23.81	23.81	NA	NA	NA	NA	NA	NA	8	m	NA	pers	animal	su	Achene	spike	0	Chlorophyllian	1	herb	1	0	0	1	0	0	0	0	1	0	0	0	0	0	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0
11760	Asperula_aristata	C	NA	NA	NA	NA	4.47213595499958	NA	NA	NA	8	0.74	NA	NA	NA	NA	NA	NA	NA	NA	NA	8	m	NA	nopers	animal	sp	Achene	NA	1	Chlorophyllian	2	herb	1	0	0	1	0	0	0	1	0	0	0	0	0	0	NA	NA	NA	NA	NA	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
13742	Asphodelus_albus	H	NA	NA	5	NA	9.48683298050514	NA	NA	1	8	8.31409	NA	NA	NA	NA	NA	NA	NA	NA	NA	8	m	NA	nopers	animal	sp	Capsule	raceme	2	Chlorophyllian	NA	herb	0	1	0	0	0	0	0	1	0	0	0	0	0	0	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
17512	Asplenium_ruta-muraria subsp.ruta-muraria	H	NA	NA	NA	NA	2.91547594742265	5	148.413159102577	NA	7	NA	NA	NA	NA	NA	NA	NA	3	2	2	7	m	seed	nopers	wind	su	Spores 	NA	0	Chlorophyllian	NA	herb	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
6765	Astragalus_onobrychis	H	NA	NA	3	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
6777	Astragalus_sempervirens	C	NA	NA	3	24	3.87298334620742	NA	NA	3	9	NA	NA	NA	17.69	NA	247.54	NA	NA	NA	NA	9	i	NA	pers	animal	sp	Pod	solitary	1	Chlorophyllian	NA	wood	1	0	0	0	0	0	0	0	1	0	0	0	0	0	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0	1	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0
17797	Athyrium_distentifolium	H	NA	NA	NA	NA	7.74596669241483	5	148.413159102577	NA	5	NA	79.545	29.015	29.015	146.99	146.99	3	6	5	6	5	s	seed	nopers	wind	su	Spores 	NA	0	Chlorophyllian	1	herb	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0
13828	Blysmus_compressus	H	NA	NA	NA	NA	4.18330013267038	6	403.428793492735	NA	8	0.590333333333333	2.29	13.99	13.99	294.46	294.46	NA	8	8	3	8	m	seed	nopers	animal	sp	Achene	spike	1	Chlorophyllian	NA	herb	0	1	1	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
40225	Carduus_medius subsp.carlinifolius	H	NA	NA	3	NA	7.07106781186548	NA	NA	3	9	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	9	i	NA	nopers	wind	sp	Achene	NA	1	Chlorophyllian	NA	herb	0	0	0	1	0	0	0	1	0	0	0	0	0	0	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0
14115	Carex_austroalpina	H	NA	NA	3	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
13888	Carex_curvula subsp.curvula	H	NA	NA	3	NA	4.24264068711928	NA	NA	3	9	2.33	NA	11.97679603	11.97679603	327.4698715	327.4698715	NA	NA	NA	NA	9	i	NA	nopers	wind	su	Achene	spike	3	Chlorophyllian	2.5	herb	0	0	0	1	0	0	0	0	0	0	1	0	0	0	NA	NA	NA	NA	NA	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
13889	Carex_curvula subsp.rosae	H	NA	NA	3	NA	4.24264068711928	NA	NA	3	9	1.9233333335	1.8	8.57356385	8.57356385	306.1826785	306.1826785	NA	NA	NA	NA	9	i	NA	nopers	wind	su	Achene	spike	2	Chlorophyllian	2.5	herb	0	0	0	1	0	0	0	0	0	0	1	0	0	0	NA	NA	NA	NA	NA	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
