CODE_CBNA	MATURITY	LONGEVITY	HEIGHT	WOODY	LHIST	DISPERSAL	LIGHT	LIGHT_TOLERANCE	NITROGEN	NITROGEN_TOLERANCE	MOISTURE	GRAZ_MOW_TOLERANCE	PALATABILITY
11187				Frutescent	Phanerophyte		3	1	3	1	3.5		
11193		8	14	Herbaceous	Geophyte_Hemicryptophyte	1	3	1	2.5	1	2.5		
11196				Herbaceous	Geophyte_Hemicryptophyte		4	2	3	1	3	2	
11199	1.5	2	30	Herbaceous	Geophyte_Hemicryptophyte	1	4	1	4	1	3	4	
11200			22	Herbaceous	Geophyte_Hemicryptophyte	1	4	1	2.5	1	1.5	2	
11202	3	21	5.825	Herbaceous	Geophyte_Hemicryptophyte	6	4	1	1.5	1	2.5	2	4
11203				Herbaceous	Geophyte_Hemicryptophyte		4	1	2	1	1.5	2	
11204			1.5	Herbaceous	Geophyte_Hemicryptophyte	1	5	1	2.5	1	3.5		
11206		14	20	Herbaceous	Chamaephyte_H	3	4	1	1.5	1	2		
11209				unknown									
11214			6	Herbaceous	Chamaephyte_H	1	4	1	1.5	1	1	2	
11217				Herbaceous	Geophyte_Hemicryptophyte		4	1	2	1	1.5	1	
11219		13	10	Herbaceous	Geophyte_Hemicryptophyte	2	4	1	2	2	2.5	2	
11223			55	Herbaceous	Geophyte_Hemicryptophyte	2	4	1	2.5	1	2	2	
11225	2	7.5	7.25	Herbaceous	Geophyte_Hemicryptophyte	6	3	1	2	1	3	2	4
11226		7		Herbaceous	Geophyte_Hemicryptophyte		3	1	2	1	3	2	
11230		7	5	Herbaceous	Geophyte_Hemicryptophyte	1	5	1	1.5	1	2		
11232		120		Frutescent	Phanerophyte		4	1	2	1	2.5		
11233	3	15	10.58	Herbaceous	Geophyte_Hemicryptophyte	1	4	1	2.5	1	2	2	4
11234			9	Herbaceous	Geophyte_Hemicryptophyte		3	1	2	1	1.5	2	
11238				Herbaceous	Geophyte_Hemicryptophyte		4	1	2	1	1.5	1	
11241			25	Herbaceous	Geophyte_Hemicryptophyte	7	4	1	2	1	1	2	
11242			30	Herbaceous	Geophyte_Hemicryptophyte		4	1	4	1	2		
11249		26	9	Herbaceous	Geophyte_Hemicryptophyte	1	3	1	2.5	1	2	2	
11253			13	Herbaceous	Geophyte_Hemicryptophyte	1	4	1	4	1	3		
11254			20	Herbaceous	Geophyte_Hemicryptophyte	1	4	1	2.5	1	1.5	2	
11256	3		6.5	Herbaceous	Chamaephyte_H	2	4	1	1.5	1	1.5	2	4
11257		15	3.75	Herbaceous	Chamaephyte_H	1	5	1	1.5	1	2		
11258		12	10	Herbaceous	Geophyte_Hemicryptophyte	1	5	1	2	1	2		
11261				unknown	Geophyte_Hemicryptophyte		3	1	4	1	3.5		
11266		5	30	Herbaceous	Geophyte_Hemicryptophyte	2	4	1	2	1	5	1	
11273			5	Herbaceous	Geophyte_Hemicryptophyte	1	5	1	3	1	2		
11274		4	5	Herbaceous	Chamaephyte_H	3	4	1	1.5	1	1	2	
11276			50	Herbaceous	Geophyte_Hemicryptophyte	7	4	1	3	1	2	1	
11277		4	21.5	Herbaceous	Geophyte_Hemicryptophyte	7	4	1	4	1	3	4	
11278				unknown		2			1				
11280		14	36.5	Herbaceous	Geophyte_Hemicryptophyte		4	1	3	1	2		
11282				unknown	Chamaephyte_H		3	2	2	1	1.5		
11285		10	7	Herbaceous	Geophyte_Hemicryptophyte	3	3	2	3	1	3	2	
11288			20	Herbaceous	Geophyte_Hemicryptophyte		4	1	3.5	1	4	1	
11290		10	22.5	Herbaceous	Geophyte_Hemicryptophyte	7	3	1	3.5	1	2	2	
11294			25	Herbaceous	Chamaephyte_H	1	4	2	1.5	1	2		
11312				Frutescent	Phanerophyte		4	1	3	1	2		
11313		120	1275	Frutescent	Phanerophyte	6	3	1	3	1	3.5		1
11315			300	Frutescent	Phanerophyte	6	4	2	2	1	2		
11316				Frutescent	Phanerophyte		3	1	3	1	2.5		
11317				Frutescent	Phanerophyte		3	1	3	1	2.5		
11320				Frutescent	Phanerophyte		3	1	3	1	3		
11325			375	Frutescent	Phanerophyte	6	3	1	3	1	3		
11330			400	Frutescent	Phanerophyte	6	4	1	3	1	3		
11332			600	Frutescent	Phanerophyte	6	4	1	3	1	1		
11334			500	Frutescent	Phanerophyte	6	2	1	3	1	2.5		
11336		100	400	Frutescent	Chamaephyte_S	6	3	1	2	1	1.5		
11340		80	850	Frutescent	Phanerophyte	6	2	1	3	2	3.5		
11341				Frutescent	Phanerophyte		3	1	3	1	3		
11342		80	800	Frutescent	Phanerophyte	6	2	1	3	2	3.5		
11343				Frutescent	Phanerophyte		4	1	3	1	2		
11345				Frutescent	Phanerophyte		4	1	3	1	2		
11353				Frutescent	Phanerophyte		2	1	3	1	2.5		
11354			150	Frutescent	Chamaephyte_S	6	4	1	3	1	2.5	2	
11360			100	Frutescent	Chamaephyte_S	6	4	1	2.5	1	3		
11364			1500	Frutescent	Phanerophyte	6	3	1	3	1	2.5		
11373				Frutescent	Phanerophyte		3	1	3	1	2		
11374		120	1400	Frutescent	Phanerophyte	6	3	1	3	1	2		
11375				Frutescent	Phanerophyte		3	1	3	1	2.5		
11376				Frutescent	Phanerophyte		3	1	3	1	2		
11379				Frutescent	Phanerophyte		4	1	3	1	2.5		
11380			135	Frutescent	Chamaephyte_S	6	4	1	2.5	1	2.5		
11385			112.5	Frutescent	Chamaephyte_S	6	3	1	3	1	3		
11386			147.5	Frutescent	Chamaephyte_S		3	1	3	1	2.5		
11388		300	175	Frutescent	Chamaephyte_S	6	3	1	3	2	2.5	1	
11398			175	Frutescent	Phanerophyte		3	1	3	1	2.5		
11402			175	Frutescent	Chamaephyte_S	6	4	1	2.5	1	2		
11403				Frutescent	Phanerophyte		3	1	3	1	2		
11404			67.5	Frutescent	Chamaephyte_S	6	3	1	2	1	2.5		
11405			182.5	Frutescent	Chamaephyte_S	6	3	1	2.5	1	2		
11411				Frutescent	Phanerophyte		3	1	3	1	2.5		
11415			150	Frutescent	Chamaephyte_S	6	4	1	2.5	1	2		
11416				Frutescent	Phanerophyte		4	1	3	1	2.5		
11417			150	Frutescent	Chamaephyte_S	6	4	1	2.5	1	1.5		
11419				unknown	Phanerophyte		3	1	3	1	2		
11421			150	Frutescent	Phanerophyte		4	1	3	1	2.5		
11422		21	137.5	Frutescent	Chamaephyte_S	6	3	1	3	1	3.5		3
11423			61.25	Frutescent	Chamaephyte_S	6	4	1	2.5	1	2		
11425			150	Frutescent	Chamaephyte_S	6	4	1	2	1	2		
11429			150	Frutescent	Chamaephyte_S	6	4	1	2.5	1	2.5		
11431				Frutescent	Phanerophyte		4	1	3	1	2		
11433			200	Frutescent	Chamaephyte_S	6	3	2	3	1	2		
11435				unknown	Chamaephyte_H		4	2	2	1	2		
11436				Frutescent	Phanerophyte		3	1	2	1	2.5		
11437				Frutescent	Phanerophyte		4	1	2	1	2		
11440			175	unknown	Phanerophyte		3	1	3	1	2.5		
11441				Frutescent	Phanerophyte		3	2	3	1	2.5		
11442				Frutescent	Phanerophyte		3	2	3	1	2.5		
11443			150	Frutescent	Chamaephyte_S	6	3	1	2.5	1	2.5		
11445			92.5	Frutescent	Chamaephyte_S	6	3	1	2.5	1	1.5		
11448				Frutescent	Phanerophyte		3	2	3	1	2.5		
11449				unknown									
11453				Frutescent	Phanerophyte		3	1	3	1	2		
11461				unknown			3	1	4	2	3		
11464				unknown	Chamaephyte_H		4	1	3	1	3		
11481				unknown	Chamaephyte_H		4	1	2	1	3		
11483				unknown	Chamaephyte_H		4	1	3	1	3		
11488				unknown	Chamaephyte_H		3	1	3	1	2.5		
11491			50	Suffrutescent	Chamaephyte_S	6	3	2	4	1	3.5	1	
11495			70	Suffrutescent	Chamaephyte_S	6	4	1	3	1	2		
11506				unknown	Chamaephyte_H		4	1	3	1	3		
11507				unknown	Chamaephyte_H		4	1	3	1	2.5		
11520				Suffrutescent	Chamaephyte_S	6							
11521				unknown	Chamaephyte_H		3	1	3	1	3.5		
11537				unknown	Chamaephyte_H		4	1	3	1	3		
11538				unknown	Chamaephyte_H		3	1	2	1	3		
11539				unknown	Chamaephyte_H		3	1	2	1	2.5		
11541			150	Frutescent	Chamaephyte_S	6			4			1	
11549				unknown	Chamaephyte_H		3	1	3	1	3		
11552				unknown	Chamaephyte_H		4	1	3	1	2.5		
11553				unknown	Chamaephyte_H		3	1	4	1	3		
11557				unknown	Chamaephyte_H		4	1	3	1	2.5		
11558				unknown	Chamaephyte_H		4	1	3	1	3.5		
11565			70	Frutescent	Chamaephyte_S	6	3	1	3	1	2.5		
11573	3	12	100	Suffrutescent	Chamaephyte_S	6	3	2	3.5	2	3	1	3
11587				unknown	Chamaephyte_H		4	1	3	1	2.5		
11604				unknown	Chamaephyte_H		3	1	4	1	3.5		
11610				unknown	Chamaephyte_H		4	1	3	1	3		
11622				unknown	Chamaephyte_H		3	1	2	1	3.5		
11638				unknown	Chamaephyte_H		3	1	2	1	2.5		
11640				unknown	Chamaephyte_H		4	1	4	1	3		
11647				unknown	Chamaephyte_H		4	1	4	1	2.5		
11660				unknown	Chamaephyte_H		4	1	4	1	3		
11662				unknown	Chamaephyte_H		4	1	4	1	3		
11664	3	28	21	Herbaceous	Chamaephyte_H	6	2	1	2	1	3		3
11666			20	unknown									
11686				unknown	Chamaephyte_H		3	1	2	1	3.5	1	
11688				unknown	Chamaephyte_H		3	1	3	1	2.5		
11689				unknown	Chamaephyte_H		3	1	4	1	3		
11700			137.5	Suffrutescent	Chamaephyte_S	6	4	1	4	1	3		
11704				unknown	Chamaephyte_H		4	1	4	1	3		
11710			11	Herbaceous	Geophyte_Hemicryptophyte	5	4	1	2	1	2	2	4
11713				Herbaceous	Geophyte_Hemicryptophyte		4	1	2	1	2	2	4
11715				Herbaceous	Geophyte_Hemicryptophyte		3	1	3	1	2	2	
11716				Herbaceous	Geophyte_Hemicryptophyte		4	1	2	1	2	2	
11718		6	56.5	Herbaceous	Geophyte_Hemicryptophyte	5	4	1	4	1	3.5	3	
11721	1.5	24	2.5	Herbaceous	Chamaephyte_H	6	4	1	2.5	1	3	2	
11724				Frutescent	Phanerophyte		4	1	4	1	3.5		
11726		250	250	Frutescent	Phanerophyte	6	3	1	2.5	1	2		3
11729		150	170	Frutescent	Phanerophyte	6	3	1	3	1	3		3
11730		150		Frutescent	Phanerophyte		3	1	3	1	3		
11732			97.5	Frutescent	Chamaephyte_S	6	3	1	3	1	3		
11734		500	1075	Frutescent	Phanerophyte	6	3	1	2	1	3		
11735				Frutescent	Phanerophyte		3	2	2	2	2		
11736			1000	Frutescent	Phanerophyte	6	3	1	2.5	1	2		3
11739		100	1200	Frutescent	Phanerophyte	6	3	1	2	1	2		
11742				Frutescent	Phanerophyte		3	1	4	1	3.5		
11745				Frutescent	Phanerophyte		3	1	4	1	3		
11746				Frutescent	Phanerophyte		3	1	4	1	3.5		
11751				Frutescent	Phanerophyte		3	1	3	1	3		
11753				Frutescent	Phanerophyte		3	1	4	1	4		
11760		23	20	Herbaceous	Chamaephyte_H	1	4	1	1.5	1	1	1	
11763		23		Herbaceous	Geophyte_Hemicryptophyte		4	1	2	1	1	1	
11764		23		Herbaceous	Geophyte_Hemicryptophyte		4	1	2	1	1	1	
11767			21.5	Herbaceous	Therophyte	1	4	2	2.5	1	2		
11769		17	25	Herbaceous	Chamaephyte_H	6	4	1	1	1	2	2	
11771		17		Herbaceous	Geophyte_Hemicryptophyte		4	1	2	1	2	2	
11778			13	Herbaceous	Chamaephyte_H	1	4	1	1.5	1	1.5		
11784		20	20	Herbaceous	Chamaephyte_H	6	3	2	2	1	1		
11786			12	Herbaceous	Chamaephyte_H	1	4	1	2	1	1.5	1	
11787		2		Herbaceous	Geophyte_Hemicryptophyte		2	2	3	1	3.5		
11788			43	Herbaceous	Geophyte_Hemicryptophyte	2	3	2	2	1	1.5		
11789			11.5	Herbaceous	Therophyte	1	4	1	1.5	1	1		
11790			22	Herbaceous	Therophyte	1	5	1	1	1	1		
11792			20	Herbaceous	Geophyte_Hemicryptophyte	1	3	2	2.5	1	3	1	
11793			35.8	Herbaceous	Geophyte_Hemicryptophyte	7	3	2	3	1	3	2	
11794			20	Herbaceous	Therophyte	7	3	1	2	1	2	1	
11801		9	4.5	Herbaceous	Geophyte_Hemicryptophyte	6	4	1	1.5	1	2.5	3	
11803	1		60	Herbaceous	Therophyte	7	3	2	5	2	3	2	2
11804				unknown		6			3				
11807			41.5	Herbaceous	Geophyte_Hemicryptophyte	2	2	1	3	1	3		
11814				Herbaceous	Geophyte_Hemicryptophyte		5	1	2	1	2	1	
11818		5	11.5	Herbaceous	Geophyte_Hemicryptophyte	7	3	1	2	1	3	2	
11820			36.75	Herbaceous	Chamaephyte_H	6	4	2	1.5	1	1.5	1	
11828			25	Herbaceous	Chamaephyte_H	6	4	1	1.5	1	1	1	
11831			21.5	Herbaceous	Geophyte_Hemicryptophyte		3	2	2	1	4	2	
11833			15	Herbaceous	Therophyte	6	5	1	1.5	1	1.5		
11845			49	Herbaceous	Geophyte_Hemicryptophyte	7	3	1	2	1	1.5	3	
11852				Herbaceous	Geophyte_Hemicryptophyte		2	1	3	1	2.5		
11853			35.5	Herbaceous	Chamaephyte_H	6	4	1	2	1	1	1	
11856	2		3.2	Herbaceous	Geophyte_Hemicryptophyte	1	5	1	1.5	1	3.5		
11860			15.5	Herbaceous	Geophyte_Hemicryptophyte	6	3	1	4	1	3.5	3	
11864			14	Herbaceous	Geophyte_Hemicryptophyte	7			3				
11868			70	Herbaceous	Geophyte_Hemicryptophyte	7	3	1	4	1	3.5	3	
11871			7	Herbaceous	Therophyte	6	3	2	2	2	2		
11873			25	Herbaceous	Geophyte_Hemicryptophyte	6	4	1	2	1	2	2	
11874	1		20	Herbaceous	Geophyte_Hemicryptophyte	6	1	1	3	1	3		4
11875			37.5	Herbaceous	Geophyte_Hemicryptophyte	6	3	2	2.5	1	4	2	
11877				Herbaceous	Geophyte_Hemicryptophyte		3	2	2.5	1	4	2	
11878				Herbaceous	Geophyte_Hemicryptophyte	6	3	1	3	1	4.5	1	
11879				unknown		6							
11881			20	Herbaceous	Therophyte	6	4	1	2.5	1	2		
11888	3		2.5	Herbaceous	Geophyte_Hemicryptophyte	6	5	1	1.5	1	3.5		4
11889			15	Herbaceous	Geophyte_Hemicryptophyte	7	4	1	2	1	2	2	
11897			9	Herbaceous	Geophyte_Hemicryptophyte	1	5	1	1	1	1.5	1	
11902		5	15	Herbaceous	Geophyte_Hemicryptophyte	7	1	1	2	1	3		
11906			55	Herbaceous	Geophyte_Hemicryptophyte	2	3	1	3	1	3.5	2	
11909				unknown	Chamaephyte_H		4	1	2	1	3.5	2	
11910			3.2	Herbaceous	Geophyte_Hemicryptophyte	1	5	1	1.5	1	2		
11913			45	Herbaceous	Therophyte	6	3	2	3	1	3		
11915			45	Herbaceous	Therophyte	6	3	2	3	1	3		
11916		2	50	Herbaceous	Geophyte_Hemicryptophyte	7	2	1	3	1	2.5		
11926			5	Herbaceous	Geophyte_Hemicryptophyte	1	5	1	1	1	2	1	
11929		5	13	Herbaceous	Geophyte_Hemicryptophyte	6	4	2	2	1	2	2	
11931			30	Herbaceous	Therophyte	6	4	1	3.5	1	2.5		
11932				Herbaceous	Geophyte_Hemicryptophyte		4	1	2	1	4.5		
11933			35	Herbaceous	Geophyte_Hemicryptophyte	6	3	2	3	1	4	3	
11938				Herbaceous	Therophyte		4	1	3	1	1.5		
11941			12	Herbaceous	Therophyte	6	5	1	2.5	1	1.5	3	
11942	3	8	25.4	Herbaceous	Geophyte_Hemicryptophyte	7	4	1	2.5	1	2.5	3	4
11944				unknown		6							
11945				Herbaceous	Geophyte_Hemicryptophyte		4	1	2	1	2	3	
11953			52.5	Suffrutescent	Chamaephyte_S	6	3	1	2.5	1	2		
11959			50	Suffrutescent	Chamaephyte_S	6	4	1	3	1	2		
11960		3	16.5	Herbaceous	Therophyte	7	4	1	3	1	2.5	3	
11961		3		Herbaceous	Therophyte		4	1	3	1	2.5	3	
11962		3		Herbaceous	Therophyte		4	1	3	1	2.5	3	
11967				Herbaceous	Therophyte		5	1	3	1	1.5		
11968			6	Herbaceous	Therophyte	6	5	1	2	1	1.5		
11975		21	62.5	Herbaceous	Chamaephyte_H	2	3	2	2	2	1.5	1	
11979		5	40.75	Suffrutescent	Chamaephyte_S	2	4	2	1.5	1	1.5		
11983				unknown	Chamaephyte_H		5	1	2	1	1.5		
11987		7	49	Suffrutescent	Chamaephyte_S	2	4	1	3	1	1.5		
11991		4	50	Suffrutescent	Chamaephyte_S	2	5	1	2	1	1.5		
11993		400	2250	Frutescent	Phanerophyte	5	4	1	4	1	3.5		
11996			2000	Frutescent	Phanerophyte	5	3	1	3	1	3		
11998				Frutescent	Phanerophyte		4	1	4	1	3.5		
12002		400	2000	Frutescent	Phanerophyte	5	3	1	4	1	4		
12007				Frutescent	Phanerophyte		3	1	4	1	4		
12010		100	1000	Frutescent	Phanerophyte	5	4	1	3	1	3		3
12012				unknown									
12015				Frutescent		5							
12016		120		Frutescent	Phanerophyte	5	3	1	4	1	4.5		
12017		120	1625	Frutescent	Phanerophyte	5	3	1	4	1	4.5		
12019				Frutescent	Phanerophyte		3	1	4	1	4		
12024				Frutescent	Phanerophyte		3	1	3	1	4		
12025			475	Frutescent	Phanerophyte	5	3	1	3	1	3.5		
12027				unknown	Chamaephyte_H		4	1	2	1	3	1	
12030			137.5	Frutescent	Chamaephyte_S	5	4	1	2.5	1	4	1	
12031				Frutescent	Phanerophyte		4	1	3	1	3.5		
12034				Frutescent	Phanerophyte		4	1	2	1	4		
12037			14	Frutescent	Chamaephyte_S	5	4	1	2	1	3.5		
12038			77.25	Frutescent	Chamaephyte_S	5	4	1	2	1	4		
12040		50	650	Frutescent	Phanerophyte	5	3	1	3	1	3		
12043			262.5	Frutescent	Phanerophyte	5	4	1	2.5	1	4	1	
12047			315	Frutescent	Phanerophyte	5	4	1	2.5	1	4		3
12048				Frutescent	Phanerophyte		4	1	2.5	1	4		
12049			127.5	Frutescent	Chamaephyte_S	5	4	1	2	1	4		
12050				Frutescent	Phanerophyte		4	1	2	1	4		
12051			70.5	Frutescent	Chamaephyte_S	5	4	1	2	1	4		
12052		100	1000	Frutescent	Chamaephyte_S		4	1	3	1	4.5		
12055		87	70	Frutescent	Chamaephyte_S	5	4	1	2	1	3.5		3
12057		14	140	Frutescent	Chamaephyte_S	5	3	1	3	1	3.5		3
12059			70	Frutescent	Chamaephyte_S	5	4	1	2	1	4		
12060		39	2	Frutescent	Chamaephyte_S	5	5	1	2	1	3.5	2	1
12062			200	Frutescent	Chamaephyte_S	5	3	1	2.5	1	3.5		3
12068			225	Frutescent	Chamaephyte_S	5	3	1	3	1	4		
12070				Frutescent	Phanerophyte		3	1	3	1	4		
12075		40	550	Frutescent	Phanerophyte	5	4	1	3	1	4		
12078			230	Frutescent	Chamaephyte_S	5	4	1	3	1	3.5		3
12080				Frutescent	Phanerophyte		4	1	3	1	3.5		
12081				Frutescent	Phanerophyte		4	1	3	1	3.5		
12083			60	Frutescent	Chamaephyte_S	5	4	1	2	1	4	1	
12086		56	5	Frutescent	Chamaephyte_S	5	4	1	2	1	3	2	1
12087		77	4	Frutescent	Chamaephyte_S	5	5	1	2	1	3	2	1
12089				unknown	Chamaephyte_H		4	1	2	1	4	1	
12090		59	1.5	Frutescent	Chamaephyte_S	5	5	1	2	1	2.5	2	
12091			350	Frutescent	Chamaephyte_S	5	4	1	2.5	1	4		
12092				Frutescent	Phanerophyte		4	1	3	1	4		
12093				Frutescent	Phanerophyte		4	1	3	1	4		
12095		50	350	Frutescent	Phanerophyte	5	4	1	3	1	4		
12099				unknown									
12102		6	63.5	Suffrutescent	Chamaephyte_S	6	3	1	2	1	1		
12103		4	9	Herbaceous	Geophyte_Hemicryptophyte	6	4	1	2	1	3	2	
12107		11	42.5	Herbaceous	Geophyte_Hemicryptophyte	3	3	1	2	1	1.5	1	
12109		9	10	Herbaceous	Chamaephyte_H	3	4	1	1.5	1	1	1	
12110			5	Herbaceous	Geophyte_Hemicryptophyte		4	1	1.5	1	1	1	
12115		4		Herbaceous	Geophyte_Hemicryptophyte		4	1	2	1	3	2	
12116				unknown	Geophyte_Hemicryptophyte		3	1	2	1	1	1	
12117			19	Herbaceous	Geophyte_Hemicryptophyte	5	3	1	2	1	1	1	
12120		11	14.5	Herbaceous	Geophyte_Hemicryptophyte	3	4	1	2	1	2	1	
12122				unknown	Geophyte_Hemicryptophyte		4	1	2	1	4.5		
12124				unknown	Chamaephyte_H		3	2	3	1	3		
12125			14	Herbaceous	Geophyte_Hemicryptophyte	1	2	1	3	1	4.5	2	
12126			9	Herbaceous	Geophyte_Hemicryptophyte	1	2	1	3	1	4.5	2	
12127		10	9	Herbaceous	Therophyte	1	4	1	4	1	3.5		
12129		10		Herbaceous	Therophyte		4	1	4	1	3.5		
12130	3	20	11	Suffrutescent	Chamaephyte_S	1	4	1	2	1	4		4
12133			3.3	Herbaceous	Chamaephyte_H	1	4	1	2	1	3.5		
12134		10		Herbaceous	Therophyte		4	1	4	1	3.5		
12137			14	Herbaceous	Chamaephyte_H	4	5	1	1.5	1	2.5		
12143				unknown	Chamaephyte_H	1	5	1	2	1	3.5		
12144	6	14	5.5	Suffrutescent	Chamaephyte_S	4	5	2	1	1	3.5		1
12145		1		Herbaceous	Geophyte_Hemicryptophyte		4	1	2	1	1	2	
12146				unknown	Chamaephyte_H		5	1	1	1	1.5		
12147			5.5	Suffrutescent	Chamaephyte_S	3	5	1	1	1	2		
12148				unknown		2			1				
12149			40	Suffrutescent	Chamaephyte_S		4	1	2	1	2		
12156			13.5	unknown	Chamaephyte_H		4	1	2	1	2		
12157			15	Suffrutescent	Chamaephyte_S	1	3	2	1.5	1	2		
12161		3		Suffrutescent	Chamaephyte_S	2	4	1	1.5	1	3		
12164				unknown	Chamaephyte_H		2	1	2	1	3.5		
12165			10	Herbaceous	Chamaephyte_H	1	2	1	2	1	3.5		
12166	6		3.25	Herbaceous	Chamaephyte_H	1	2	1	2	1	3.5		2
12173			10	Suffrutescent	Chamaephyte_S	4	4	1	1.5	1	2.5		
12175			7	Suffrutescent	Chamaephyte_S	4	5	1	1	1	1		
12178	6	16	8	Suffrutescent	Chamaephyte_S	4	5	2	1	1	3		1
12180			8	Suffrutescent	Chamaephyte_S	4	5	2	1	1	3		
12183			3.5	Suffrutescent	Chamaephyte_S	4	5	2	1	1	3		
12184				unknown		4							
12186			25	Suffrutescent	Chamaephyte_S	1	4	1	1.5	1	2.5		
12194			25	Herbaceous	Geophyte_Hemicryptophyte	1	4	1	2	1	2.5	2	
12201				Herbaceous	Geophyte_Hemicryptophyte		5	1	2	1	3.5		
12202				unknown	Chamaephyte_H		4	1	3	1	4.5	2	
12203				Herbaceous	Geophyte_Hemicryptophyte		3	1	2	1	3.5		
12208	3		7	unknown	Chamaephyte_H		3	1	2	1	2.5		
12228		20	7	Herbaceous	Chamaephyte_H	1	5	1	1.5	1	3		
12231		5	25	Herbaceous	Chamaephyte_H	1	3	1	2	1	4	2	
12236	6	11	9	Suffrutescent	Chamaephyte_S	1	5	2	1	1	3.5		4
12237			4	Suffrutescent	Chamaephyte_S	1	5	1	2	1	3		
12238	6	11	4	Suffrutescent	Chamaephyte_S	1	5	2	2	1	3.5		
12241			4	Suffrutescent	Chamaephyte_S	4	5	2	1.5	1	2		
12243				unknown	Chamaephyte_H		5	1	2	1	2		
12245			12	Herbaceous	Chamaephyte_H	1	5	1	1.5	1	2		
12256			4	Suffrutescent	Chamaephyte_S	1	5	1	1.5	1	3		
12257			4	Suffrutescent	Chamaephyte_S	1	5	1	1.5	1	3		
12258			4	Suffrutescent	Chamaephyte_S		5	1	1.5	1	3		
12260				unknown	Chamaephyte_H		3	2	2	1	2		
12263				unknown	Chamaephyte_H		3	1	2	1	2		
12264	5	5	17.25	Herbaceous	Geophyte_Hemicryptophyte	1	2	1	3.5	1	4	2	4
12267				unknown	Chamaephyte_H		5	2	2	1	3.5		
12268				unknown	Chamaephyte_H		5	1	2	1	4		
12270				unknown	Chamaephyte_H		5	1	2	1	4		
12274	3		3	Herbaceous	Chamaephyte_H	1	5	1	2	1	4		4
12278				Herbaceous	Geophyte_Hemicryptophyte		3	1	3	1	3		
12280		1	6	Herbaceous	Therophyte	3	4	1	1.5	1	2		
12282				unknown	Chamaephyte_H		2	1	3	1	3.5		
12283			15	Suffrutescent	Chamaephyte_S	4	5	1	1	1	2		
12298		3	50	Herbaceous	Geophyte_Hemicryptophyte	2	4	1	2.5	1	2		
12316			33.5	Herbaceous	Chamaephyte_H	2	4	1	3	1	2		
12318				unknown	Chamaephyte_H		4	1	2.5	1	2		
12320		8		unknown	Chamaephyte_H		4	1	3	1	2		
12322		8		unknown	Chamaephyte_H		4	1	3	1	2		
12344				Herbaceous	Geophyte_Hemicryptophyte		4	1	3	1	1		
12345		12	12.5	Herbaceous	Geophyte_Hemicryptophyte	1	4	1	2.5	1	4	2	
12348				Herbaceous	Therophyte		4	1	3	1	1.5		
12354	1	2	20	Herbaceous	Therophyte	5	4	1	3.5	1	2.5		
12355		2		Herbaceous	Therophyte		4	1	4	1	2.5		
12358				unknown	Chamaephyte_H		4	1	1.5	1	2		
12360			8	Herbaceous	Chamaephyte_H	5	4	1	2	1	2		
12362			11	Herbaceous	Therophyte	5	4	1	1.5	1	1.5		
12369			17.5	Herbaceous	Chamaephyte_H	1	4	1	2.5	1	3.5		
12371		22	51.5	Herbaceous	Geophyte_Hemicryptophyte	2	3	2	3.5	1	3	2	
12372		5	45	Herbaceous	Geophyte_Hemicryptophyte	2	3	2	3	1	3		
12374		5	48	Herbaceous	Geophyte_Hemicryptophyte		3	2	3	1	3		
12376		3.5	69	Herbaceous	Geophyte_Hemicryptophyte	2	3	2	3.5	1	3	1	
12379		11	5	Herbaceous	Chamaephyte_H	3	5	1	2	1	1.5		
12382			4.4	Herbaceous	Therophyte	2	5	1	2	1	2.5	2	
12391			10	Herbaceous	Therophyte	2	4	1	2	1	2	2	
12396				Herbaceous	Therophyte		3	2	1	1	2.5	2	
12397	1	1	5	Herbaceous	Therophyte	2	5	1	2	1	2.5	2	
12401				Herbaceous	Therophyte		4	1	2	1	3	2	
12402				Herbaceous	Therophyte		4	1	2	1	3	2	
12410		1	17	Herbaceous	Therophyte	5	4	2	2	1		3	
12411				Herbaceous	Therophyte		4	2	2	1	4	3	
